Date,Type,Shares,Loot,Applicant,Title,Token,In,Out
1633893175,Process Proposal,100,0,0xf4b27acb9a65dcb2fbfe8fb44516b09ac1f39822,"Grant Membership to ""DAO Jones""",WXDAI,500000000000000000000,0
1633640080,Process Proposal,0,0,0x187089b33e5812310ed32a57f53b3fad0383a19d,consults squared up to q4,WXDAI,0,7500000000000000000000
1633551870,Process Proposal,0,0,0x27c7f868711beb7cc694b80435157d7e06b6019c,Funding Split bot RIP,WXDAI,0,1000000000000000000000
1633380570,Tokens Collected,,,,,STAKE,8001000000000000000,0
1633380555,Tokens Collected,,,,,WXDAI,10630666666666666666667,0
1633352765,Process Proposal,100,0,0x17ae58ab79444ad5b8ee2e232caf13c65c32af75,Membership for jkrantz,WXDAI,500000000000000000000,0
1633352690,Process Proposal,100,0,0x2619c649d98ddddbb0b218823354fe1d41bf5ce0,Membership for Travis Wyche,WXDAI,500000000000000000000,0
1632948725,Process Proposal,0,0,0xe160b7e43cd921ace4407358022e4897414ec377,UberHaus Grant Fund Request,HAUS,0,100000000000000000000
1632882380,Process Proposal,100,0,0xae0b2d0268ad8e59bd4a9424d78ecd71233a0d77,Membership for sascha,WXDAI,500000000000000000000,0
1632611590,Process Proposal,311,0,0x19c7cc3ef51b59468bb04aae7736cea2ce8b9385,Tribute for Shares - dtolsen,WXDAI,1555000000000000000000,0
1632284015,Tokens Collected,,,,,UNI-V2,1581138830080000000000,0
1632255480,Tokens Collected,,,,,WXDAI,288000000000000000000,0
1632255450,Tokens Collected,,,,,HAUS,100000000000000000000,0
1632168575,Process Proposal,0,0,0xb99c614506feb99753acb7cc0a1ead12ece6d6c0,Refund Lil Nifty,WXDAI,0,500000000000000000000
1632168515,Process Proposal,0,0,0x68f272fcaae074cb33e68d88a32c325ed0df8379,Consultation Fee for Thorstarter Consult,WXDAI,0,500000000000000000000
1632168475,Process Proposal,0,0,0x1a9cee6e1d21c3c09fb83a980ea54299f01920cd,Consultation Fee Test Reimbursement,WXDAI,0,500000000000000000000
1631990380,Process Proposal,100,0,0xc1a26fc95765b8969f251ea6caefd97eb73b2938,Membership for jordanlovesred,WXDAI,500000000000000000000,0
1631990350,Process Proposal,0,0,0x2d60f23aed1d7eb1aa18d0b954eac509e93635e7,Fees for 6 Cleric Consultations,WXDAI,0,450000000000000000000
1631739630,Process Proposal,100,0,0xd1d8e452a864388280b714537cbead6ff9e28530,Membership - plor,WXDAI,500000000000000000000,0
1631739610,Process Proposal,0,0,0x187089b33e5812310ed32a57f53b3fad0383a19d,s2 funding,WXDAI,0,5000000000000000000000
1631641660,Tokens Collected,,,,,WETH,40000000000000000,0
1631641660,Tokens Collected,,,,,WXDAI,1627650000000000000000,0
1631493125,Process Proposal,0,0,0xf8bdb63d2782705ddc71480c80701001de8dbf72,Monster Maps Launch,WETH,0,3000000000000000000
1631445915,Process Proposal,100,0,0x775af9b7c214fe8792ab5f5da61a8708591d517e,Isaac Membership,WXDAI,500000000000000000000,0
1631397645,Process Proposal,100,0,0x914aa366fc6af1cef6d8b98dd24b2842e0d14c39,Raid Guild Membership for Jeremy Klein,WXDAI,500000000000000000000,0
1631110495,Process Proposal,160,0,0x1e9c89aff77215f3ad26bffe0c50d4fdeba6a352,Tribute for Shares - dan13ram,WXDAI,800000000000000000000,0
1631110480,Process Proposal,0,0,0xe68967c95f5a9bccfdd711a2cbc23ec958f147ef,RIP - Sentry Update,WXDAI,0,1200000000000000000000
1631022825,Tokens Collected,,,,,STAKE,12810000000000000000,0
1631022815,Tokens Collected,,,,,WXDAI,3012056000000000000000,0
1630634595,Process Proposal,100,0,0xc997090a4d757e439d2f2a97ce3f1ed06a1ce668,RaidGuild Membership Proposal for Yogesh (OmniAnalytics),WXDAI,500000000000000000000,0
1630634585,Process Proposal,100,0,0x60d8ef8101152c20d493e81263d9fddb09c4a084,RaidGuild Membership Proposal for Eric (OmniAnalytics),WXDAI,500000000000000000000,0
1630634570,Process Proposal,100,0,0x41d2a18e1ddacdabfddadb62e9aee67c63070b76,RaidGuild Membership Proposal for Law (OmniAnalytics),WXDAI,500000000000000000000,0
1630503810,Process Proposal,100,0,0xbaacdcffa93b984c914014f83ee28b68df88dc87,Join RaidGuild - Delleon,WXDAI,500000000000000000000,0
1630419075,Process Proposal,0,0,0x2f6c3e03fcebc06bed28b1a9e6b24d2fabb92936,$RAID LP RIP #1,WETH,0,10000000000000000000
