Date,Type,Shares,Loot,Applicant,Title,Token,In,Out
1635968669,Rage Quit,,,,,MCV37,0,4414227645956491431
1635968669,Rage Quit,,,,,MCV36,0,4414227645956491431
1635968669,Rage Quit,,,,,MCV22,0,4302061919340750478
1635968669,Rage Quit,,,,,MCV29,0,4302061919340750478
1635968669,Rage Quit,,,,,MCV07,0,4179842964151593754
1635968669,Rage Quit,,,,,MCV30,0,4302061919340750478
1635968669,Rage Quit,,,,,MCV03,0,4179842964151593754
1635968669,Rage Quit,,,,,USDC,0,164064792911
1635968669,Rage Quit,,,,,MCV40,0,4414227645956491431
1635968669,Rage Quit,,,,,WETH,0,211839298491054176741
1635968669,Rage Quit,,,,,MCV25,0,4302061919340750478
1635968669,Rage Quit,,,,,MCV14,0,4290649807292133201
1635968669,Rage Quit,,,,,MCV16,0,4290649807292133201
1635968669,Rage Quit,,,,,MCV21,0,4302061919340750478
1635968669,Rage Quit,,,,,MCV23,0,4302061919340750478
1635968669,Rage Quit,,,,,MCV13,0,4290649807292133201
1635968669,Rage Quit,,,,,MCV09,0,4179842964151593754
1635968669,Rage Quit,,,,,MCV28,0,4302061919340750478
1635968669,Rage Quit,,,,,MCV01,0,4179842964151593754
1635968669,Rage Quit,,,,,MCV02,0,4179842964151593754
1635968669,Rage Quit,,,,,MCV08,0,4179842964151593754
1635968669,Rage Quit,,,,,MCV04,0,4179842964151593754
1635488324,Process Proposal,0,0,0x7ac712ec4c58ded138cc4e63e0fd59f697cc6963,Coordinape,WETH,0,100000000000000000000
1635414489,Process Proposal,0,0,0x7aed3163fb1b705423175e3c2fa1d58aa638efa0,Harmonic,USDC,0,500000000000
1634763439,Rage Quit,,,,,RAI,0,753908902798173083982
1634763439,Rage Quit,,,,,MCV33,0,882293256632639556
1634763439,Rage Quit,,,,,STAKE,0,175990558133393486512
1634763439,Rage Quit,,,,,MCV27,0,882293256632639556
1634763439,Rage Quit,,,,,MCV39,0,905296892115769366
1634763439,Rage Quit,,,,,MCV18,0,882293256632639556
1634763439,Rage Quit,,,,,MCV10,0,857227843345281738
1634763439,Rage Quit,,,,,MCV24,0,882293256632639556
1634763439,Rage Quit,,,,,MCV19,0,882293256632639556
1634763439,Rage Quit,,,,,MCV38,0,905296892115769366
